id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
95,Activity E,2023-11-28 10:13:12.936551,2023-11-28 10:13:12.936551,2023-11-28 10:15:56.011104,R6,R6,96,96,97,2,[],1.0,163.07455274358364,['Activity E'],{},{}
96,Activity E,2023-11-28 10:15:42.941837,2023-11-28 10:15:42.941837,2023-11-28 10:16:03.014158,R5,R5,97,97,98,2,[],1.0,20.072320828914883,['Activity E'],{},{}
98,Activity E,2023-11-28 10:16:03.014158,2023-11-28 10:16:03.014158,2023-11-28 10:16:58.506579,R5,R5,99,99,99,2,[],1.0,55.49242087690064,['Activity E'],{},{}
99,Activity E,2023-11-28 10:16:58.506579,2023-11-28 10:16:58.506579,2023-11-28 10:17:08.857747,R5,R5,100,100,100,2,[],1.0,10.351168420282937,['Activity E'],{},{}
1,Activity F,2023-11-28 10:17:08.857747,2023-11-28 10:17:08.857747,2023-11-28 10:17:29.244963,R5,R5,100,100,100,1,[],1.0,20.387216097774445,"['Activity E', 'Activity F']",{},{}
2,Activity F,2023-11-28 10:17:29.244963,2023-11-28 10:17:29.244963,2023-11-28 10:19:45.644821,R5,R5,99,99,99,1,[],1.0,136.3998581722385,"['Activity E', 'Activity F']",{},{}
97,Activity E,2023-11-28 10:15:56.011104,2023-11-28 10:15:56.011104,2023-11-28 10:20:20.740637,R6,R6,98,98,98,2,[],1.0,264.7295335530778,['Activity E'],{},{}
3,Activity F,2023-11-28 10:19:45.644821,2023-11-28 10:19:45.644821,2023-11-28 10:20:48.041877,R5,R5,98,98,98,1,[],1.0,62.3970553817962,"['Activity E', 'Activity F']",{},{}
0,Activity F,2023-11-28 10:20:48.041877,2023-11-28 10:20:48.041877,2023-11-28 10:24:16.921775,R5,R5,97,97,97,2,[],1.0,208.87989827941274,"['Activity E', 'Activity F']",{},{}
4,Activity F,2023-11-28 10:20:20.740637,2023-11-28 10:20:20.740637,2023-11-28 10:24:19.697434,R6,R6,98,98,96,2,[],1.0,238.95679719372566,"['Activity E', 'Activity F']",{},{}
5,Activity F,2023-11-28 10:24:16.921775,2023-11-28 10:24:16.921775,2023-11-28 10:26:24.109358,R5,R5,96,96,95,2,[],1.0,127.18758330242748,"['Activity E', 'Activity F']",{},{}
8,Activity F,2023-11-28 10:26:24.109358,2023-11-28 10:26:24.109358,2023-11-28 10:27:14.436310,R5,R5,94,94,94,2,[],1.0,50.32695204531372,"['Activity E', 'Activity F']",{},{}
6,Activity F,2023-11-28 10:27:14.436310,2023-11-28 10:27:14.436310,2023-11-28 10:27:19.150300,R5,R5,93,93,93,2,[],1.0,4.713989673616795,"['Activity E', 'Activity F']",{},{}
7,Activity F,2023-11-28 10:24:19.697434,2023-11-28 10:24:19.697434,2023-11-28 10:29:02.806829,R6,R6,95,95,92,2,[],1.0,283.10939448756346,"['Activity E', 'Activity F']",{},{}
9,Activity F,2023-11-28 10:27:19.150300,2023-11-28 10:27:19.150300,2023-11-28 10:29:57.041035,R5,R5,92,92,91,2,[],1.0,157.89073490956352,"['Activity E', 'Activity F']",{},{}
11,Activity F,2023-11-28 10:29:57.041035,2023-11-28 10:29:57.041035,2023-11-28 10:30:48.349761,R5,R5,90,90,90,2,[],1.0,51.308725974978785,"['Activity E', 'Activity F']",{},{}
10,Activity F,2023-11-28 10:29:02.806829,2023-11-28 10:29:02.806829,2023-11-28 10:32:47.610017,R6,R6,91,91,89,2,[],1.0,224.8031884376764,"['Activity E', 'Activity F']",{},{}
13,Activity F,2023-11-28 10:30:48.349761,2023-11-28 10:30:48.349761,2023-11-28 10:32:48.424950,R5,R5,89,89,88,2,[],1.0,120.0751896038245,"['Activity E', 'Activity F']",{},{}
14,Activity F,2023-11-28 10:32:47.610017,2023-11-28 10:32:47.610017,2023-11-28 10:33:09.034042,R6,R6,88,88,87,2,[],1.0,21.42402457052069,"['Activity E', 'Activity F']",{},{}
15,Activity F,2023-11-28 10:32:48.424950,2023-11-28 10:32:48.424950,2023-11-28 10:36:08.641460,R5,R5,87,87,86,2,[],1.0,200.21651002257798,"['Activity E', 'Activity F']",{},{}
17,Activity F,2023-11-28 10:36:08.641460,2023-11-28 10:36:08.641460,2023-11-28 10:36:10.834112,R5,R5,85,85,85,2,[],1.0,2.1926516331943136,"['Activity E', 'Activity F']",{},{}
18,Activity F,2023-11-28 10:36:10.834112,2023-11-28 10:36:10.834112,2023-11-28 10:36:34.454230,R5,R5,84,84,84,2,[],1.0,23.620118012396013,"['Activity E', 'Activity F']",{},{}
12,Activity F,2023-11-28 10:33:09.034042,2023-11-28 10:33:09.034042,2023-11-28 10:36:43.882257,R6,R6,86,86,83,2,[],1.0,214.84821481513512,"['Activity E', 'Activity F']",{},{}
16,Activity F,2023-11-28 10:36:34.454230,2023-11-28 10:36:34.454230,2023-11-28 10:36:56.910445,R5,R5,83,83,82,2,[],1.0,22.45621442852913,"['Activity E', 'Activity F']",{},{}
20,Activity F,2023-11-28 10:36:43.882257,2023-11-28 10:36:43.882257,2023-11-28 10:37:34.818025,R6,R6,82,82,81,2,[],1.0,50.93576800157391,"['Activity E', 'Activity F']",{},{}
22,Activity F,2023-11-28 10:37:34.818025,2023-11-28 10:37:34.818025,2023-11-28 10:38:11.404333,R6,R6,80,80,80,2,[],1.0,36.58630826056411,"['Activity E', 'Activity F']",{},{}
21,Activity F,2023-11-28 10:36:56.910445,2023-11-28 10:36:56.910445,2023-11-28 10:41:16.315975,R5,R5,81,81,79,2,[],1.0,259.40553069626577,"['Activity E', 'Activity F']",{},{}
23,Activity F,2023-11-28 10:41:16.315975,2023-11-28 10:41:16.315975,2023-11-28 10:41:44.305733,R5,R5,78,78,78,2,[],1.0,27.98975763319088,"['Activity E', 'Activity F']",{},{}
24,Activity F,2023-11-28 10:41:44.305733,2023-11-28 10:41:44.305733,2023-11-28 10:42:17.356505,R5,R5,77,77,77,2,[],1.0,33.05077208032596,"['Activity E', 'Activity F']",{},{}
19,Activity F,2023-11-28 10:38:11.404333,2023-11-28 10:38:11.404333,2023-11-28 10:42:21.421987,R6,R6,79,79,76,2,[],1.0,250.01765421237334,"['Activity E', 'Activity F']",{},{}
26,Activity F,2023-11-28 10:42:17.356505,2023-11-28 10:42:17.356505,2023-11-28 10:42:50.832792,R5,R5,76,76,75,2,[],1.0,33.47628659412209,"['Activity E', 'Activity F']",{},{}
28,Activity F,2023-11-28 10:42:50.832792,2023-11-28 10:42:50.832792,2023-11-28 10:43:21.340787,R5,R5,74,74,74,2,[],1.0,30.50799504635096,"['Activity E', 'Activity F']",{},{}
27,Activity F,2023-11-28 10:42:21.421987,2023-11-28 10:42:21.421987,2023-11-28 10:44:16.048604,R6,R6,75,75,73,2,[],1.0,114.62661640706118,"['Activity E', 'Activity F']",{},{}
29,Activity F,2023-11-28 10:43:21.340787,2023-11-28 10:43:21.340787,2023-11-28 10:45:16.668111,R5,R5,73,73,72,2,[],1.0,115.3273247000606,"['Activity E', 'Activity F']",{},{}
30,Activity F,2023-11-28 10:44:16.048604,2023-11-28 10:44:16.048604,2023-11-28 10:45:52.109595,R6,R6,72,72,71,2,[],1.0,96.06099197500473,"['Activity E', 'Activity F']",{},{}
25,Activity F,2023-11-28 10:45:16.668111,2023-11-28 10:45:16.668111,2023-11-28 10:45:54.622591,R5,R5,71,71,70,2,[],1.0,37.95447955879861,"['Activity E', 'Activity F']",{},{}
31,Activity F,2023-11-28 10:45:54.622591,2023-11-28 10:45:54.622591,2023-11-28 10:47:52.320267,R5,R5,69,69,69,2,[],1.0,117.69767634897906,"['Activity E', 'Activity F']",{},{}
34,Activity F,2023-11-28 10:47:52.320267,2023-11-28 10:47:52.320267,2023-11-28 10:48:33.904450,R5,R5,68,68,68,2,[],1.0,41.584182784433295,"['Activity E', 'Activity F']",{},{}
35,Activity F,2023-11-28 10:48:33.904450,2023-11-28 10:48:33.904450,2023-11-28 10:50:15.752529,R5,R5,67,67,67,2,[],1.0,101.8480785788883,"['Activity E', 'Activity F']",{},{}
36,Activity F,2023-11-28 10:50:15.752529,2023-11-28 10:50:15.752529,2023-11-28 10:51:55.423693,R5,R5,66,66,66,2,[],1.0,99.67116398093538,"['Activity E', 'Activity F']",{},{}
32,Activity F,2023-11-28 10:45:52.109595,2023-11-28 10:45:52.109595,2023-11-28 10:53:23.309541,R6,R6,70,70,65,2,[],1.0,451.19994598826815,"['Activity E', 'Activity F']",{},{}
37,Activity F,2023-11-28 10:51:55.423693,2023-11-28 10:51:55.423693,2023-11-28 10:54:51.131473,R5,R5,65,65,64,2,[],1.0,175.70778091055809,"['Activity E', 'Activity F']",{},{}
33,Activity F,2023-11-28 10:54:51.131473,2023-11-28 10:54:51.131473,2023-11-28 10:54:54.139823,R5,R5,63,63,63,2,[],1.0,3.0083491658405968,"['Activity E', 'Activity F']",{},{}
38,Activity F,2023-11-28 10:53:23.309541,2023-11-28 10:53:23.309541,2023-11-28 10:57:00.909840,R6,R6,64,64,62,2,[],1.0,217.60029883635036,"['Activity E', 'Activity F']",{},{}
40,Activity F,2023-11-28 10:54:54.139823,2023-11-28 10:54:54.139823,2023-11-28 10:58:19.176709,R5,R5,62,62,61,2,[],1.0,205.03688610187996,"['Activity E', 'Activity F']",{},{}
