id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
139,Activity F,2023-11-28 13:08:47.000128,2023-11-28 13:08:47.000128,2023-11-28 13:10:41.738432,R6,R6,6,6,6,2,[],1.0,114.73830339417698,"['Activity E', 'Activity F']",{},{}
140,Activity F,2023-11-28 13:09:31.111451,2023-11-28 13:09:31.111451,2023-11-28 13:12:21.410161,R5,R5,6,6,5,2,[],1.0,170.2987098659994,"['Activity E', 'Activity F']",{},{}
138,Activity F,2023-11-28 13:10:41.738432,2023-11-28 13:10:41.738432,2023-11-28 13:13:18.630278,R6,R6,5,5,4,2,[],1.0,156.8918464944274,"['Activity E', 'Activity F']",{},{}
132,Activity F,2023-11-28 13:12:21.410161,2023-11-28 13:12:21.410161,2023-11-28 13:14:05.748613,R5,R5,4,4,3,2,[],1.0,104.33845250614986,"['Activity E', 'Activity F']",{},{}
131,Activity F,2023-11-28 13:13:18.630278,2023-11-28 13:13:18.630278,2023-11-28 13:14:26.956283,R6,R6,3,3,2,2,[],1.0,68.32600502547905,"['Activity E', 'Activity F']",{},{}
128,Activity F,2023-11-28 13:14:05.748613,2023-11-28 13:14:05.748613,2023-11-28 13:14:51.069318,R5,R5,2,2,2,2,[],1.0,45.320705115249645,"['Activity E', 'Activity F']",{},{}
142,Activity E,2023-11-28 13:14:51.069318,2023-11-28 13:14:51.069318,2023-11-28 13:15:27.520460,R5,R5,2,2,2,2,[],1.0,36.4511410785385,['Activity E'],{},{}
142,Activity F,2023-11-28 13:15:27.520460,2023-11-28 13:15:27.520460,2023-11-28 13:15:37.465935,R5,R5,2,2,2,1,[],1.0,9.945475172795742,"['Activity E', 'Activity F']",{},{}
143,Activity E,2023-11-28 13:15:37.465935,2023-11-28 13:15:37.465935,2023-11-28 13:15:46.499576,R5,R5,2,2,2,2,[],1.0,9.03364092329221,['Activity E'],{},{}
143,Activity F,2023-11-28 13:15:46.499576,2023-11-28 13:15:46.499576,2023-11-28 13:17:12.693876,R5,R5,2,2,2,1,[],1.0,86.19430045999502,"['Activity E', 'Activity F']",{},{}
141,Activity E,2023-11-28 13:14:26.956283,2023-11-28 13:14:26.956283,2023-11-28 13:18:20.958859,R6,R6,2,2,2,1,[],1.0,234.00257516074612,['Activity E'],{},{}
144,Activity E,2023-11-28 13:17:12.693876,2023-11-28 13:17:12.693876,2023-11-28 13:18:30.971941,R5,R5,2,2,2,2,[],1.0,78.27806491234261,['Activity E'],{},{}
144,Activity F,2023-11-28 13:18:30.971941,2023-11-28 13:18:30.971941,2023-11-28 13:20:01.468080,R5,R5,2,2,2,2,[],1.0,90.4961394481836,"['Activity E', 'Activity F']",{},{}
145,Activity E,2023-11-28 13:20:01.468080,2023-11-28 13:20:01.468080,2023-11-28 13:20:17.980917,R5,R5,2,2,2,1,[],1.0,16.512836717073245,['Activity E'],{},{}
145,Activity F,2023-11-28 13:20:17.980917,2023-11-28 13:20:17.980917,2023-11-28 13:25:04.110356,R5,R5,2,2,2,2,[],1.0,286.12943837231063,"['Activity E', 'Activity F']",{},{}
146,Activity E,2023-11-28 13:25:04.110356,2023-11-28 13:25:04.110356,2023-11-28 13:25:23.257273,R5,R5,2,2,2,1,[],1.0,19.146917767805494,['Activity E'],{},{}
146,Activity F,2023-11-28 13:25:23.257273,2023-11-28 13:25:23.257273,2023-11-28 13:27:48.712840,R5,R5,2,2,2,2,[],1.0,145.4555670493498,"['Activity E', 'Activity F']",{},{}
141,Activity F,2023-11-28 13:18:20.958859,2023-11-28 13:18:20.958859,2023-11-28 13:30:48.908737,R6,R6,2,2,2,1,[],1.0,747.9498784083252,"['Activity E', 'Activity F']",{},{}
147,Activity E,2023-11-28 13:27:48.712840,2023-11-28 13:27:48.712840,2023-11-28 13:31:02.374534,R5,R5,2,2,2,1,[],1.0,193.66169359504298,['Activity E'],{},{}
148,Activity E,2023-11-28 13:30:48.908737,2023-11-28 13:30:48.908737,2023-11-28 13:31:07.005175,R6,R6,2,2,2,2,[],1.0,18.0964376914502,['Activity E'],{},{}
147,Activity F,2023-11-28 13:31:02.374534,2023-11-28 13:31:02.374534,2023-11-28 13:31:43.239602,R5,R5,2,2,3,1,[],1.0,40.86506804516844,"['Activity E', 'Activity F']",{},{}
148,Activity F,2023-11-28 13:31:43.239602,2023-11-28 13:31:43.239602,2023-11-28 13:33:18.849876,R5,R5,2,2,2,1,[],1.0,95.61027371236501,"['Activity E', 'Activity F']",{},{}
150,Activity E,2023-11-28 13:33:18.849876,2023-11-28 13:33:18.849876,2023-11-28 13:33:54.411215,R5,R5,2,2,2,2,[],1.0,35.561339270281984,['Activity E'],{},{}
150,Activity F,2023-11-28 13:33:54.411215,2023-11-28 13:33:54.411215,2023-11-28 13:34:16.752751,R5,R5,2,2,2,1,[],1.0,22.3415358176148,"['Activity E', 'Activity F']",{},{}
151,Activity E,2023-11-28 13:34:16.752751,2023-11-28 13:34:16.752751,2023-11-28 13:35:01.117724,R5,R5,2,2,2,2,[],1.0,44.364973581155716,['Activity E'],{},{}
149,Activity E,2023-11-28 13:31:07.005175,2023-11-28 13:31:07.005175,2023-11-28 13:36:05.877115,R6,R6,3,3,2,1,[],1.0,298.8719406538128,['Activity E'],{},{}
151,Activity F,2023-11-28 13:35:01.117724,2023-11-28 13:35:01.117724,2023-11-28 13:36:14.750996,R5,R5,2,2,3,1,[],1.0,73.63327175539834,"['Activity E', 'Activity F']",{},{}
149,Activity F,2023-11-28 13:36:14.750996,2023-11-28 13:36:14.750996,2023-11-28 13:36:24.611006,R5,R5,2,2,2,1,[],1.0,9.860009940044394,"['Activity E', 'Activity F']",{},{}
153,Activity E,2023-11-28 13:36:24.611006,2023-11-28 13:36:24.611006,2023-11-28 13:37:03.666776,R5,R5,2,2,2,2,[],1.0,39.055770287337296,['Activity E'],{},{}
153,Activity F,2023-11-28 13:37:03.666776,2023-11-28 13:37:03.666776,2023-11-28 13:37:30.348182,R5,R5,2,2,2,1,[],1.0,26.68140590951195,"['Activity E', 'Activity F']",{},{}
154,Activity E,2023-11-28 13:37:30.348182,2023-11-28 13:37:30.348182,2023-11-28 13:38:14.920195,R5,R5,2,2,2,2,[],1.0,44.57201241116992,['Activity E'],{},{}
154,Activity F,2023-11-28 13:38:14.920195,2023-11-28 13:38:14.920195,2023-11-28 13:39:27.907525,R5,R5,2,2,2,1,[],1.0,72.98733016213946,"['Activity E', 'Activity F']",{},{}
155,Activity E,2023-11-28 13:39:27.907525,2023-11-28 13:39:27.907525,2023-11-28 13:40:44.162779,R5,R5,2,2,2,2,[],1.0,76.25525382008519,['Activity E'],{},{}
152,Activity E,2023-11-28 13:36:05.877115,2023-11-28 13:36:05.877115,2023-11-28 13:40:46.919753,R6,R6,3,3,2,1,[],1.0,281.0426376999135,['Activity E'],{},{}
152,Activity F,2023-11-28 13:40:46.919753,2023-11-28 13:40:46.919753,2023-11-28 13:40:51.216655,R6,R6,2,2,2,2,[],1.0,4.296901540173013,"['Activity E', 'Activity F']",{},{}
155,Activity F,2023-11-28 13:40:44.162779,2023-11-28 13:40:44.162779,2023-11-28 13:41:29.102170,R5,R5,2,2,2,1,[],1.0,44.9393909905166,"['Activity E', 'Activity F']",{},{}
156,Activity E,2023-11-28 13:40:51.216655,2023-11-28 13:40:51.216655,2023-11-28 13:45:22.719542,R6,R6,2,2,2,1,[],1.0,271.5028875614338,['Activity E'],{},{}
157,Activity E,2023-11-28 13:41:29.102170,2023-11-28 13:41:29.102170,2023-11-28 13:45:36.526806,R5,R5,2,2,2,2,[],1.0,247.42463680311613,['Activity E'],{},{}
156,Activity F,2023-11-28 13:45:22.719542,2023-11-28 13:45:22.719542,2023-11-28 13:48:35.487450,R6,R6,2,2,3,1,[],1.0,192.76790789382437,"['Activity E', 'Activity F']",{},{}
157,Activity F,2023-11-28 13:48:35.487450,2023-11-28 13:48:35.487450,2023-11-28 13:48:39.635053,R6,R6,2,2,2,1,[],1.0,4.147602547724352,"['Activity E', 'Activity F']",{},{}
158,Activity E,2023-11-28 13:45:36.526806,2023-11-28 13:45:36.526806,2023-11-28 13:50:38.836445,R5,R5,3,3,2,1,[],1.0,302.30963851424605,['Activity E'],{},{}
159,Activity E,2023-11-28 13:48:39.635053,2023-11-28 13:48:39.635053,2023-11-28 13:54:03.818650,R6,R6,2,2,2,2,[],1.0,324.18359743498,['Activity E'],{},{}
160,Activity E,2023-11-28 13:54:03.818650,2023-11-28 13:54:03.818650,2023-11-28 13:54:28.787632,R6,R6,3,3,3,1,[],1.0,24.96898247194341,['Activity E'],{},{}
158,Activity F,2023-11-28 13:50:38.836445,2023-11-28 13:50:38.836445,2023-11-28 13:56:05.033114,R5,R5,2,2,3,1,[],1.0,326.19666935459,"['Activity E', 'Activity F']",{},{}
159,Activity F,2023-11-28 13:56:05.033114,2023-11-28 13:56:05.033114,2023-11-28 13:57:46.596834,R5,R5,2,2,2,2,[],1.0,101.56372015298504,"['Activity E', 'Activity F']",{},{}
161,Activity E,2023-11-28 13:57:46.596834,2023-11-28 13:57:46.596834,2023-11-28 13:58:41.911619,R5,R5,2,2,2,1,[],1.0,55.314784204183454,['Activity E'],{},{}
160,Activity F,2023-11-28 13:54:28.787632,2023-11-28 13:54:28.787632,2023-11-28 13:58:47.637118,R6,R6,3,3,2,2,[],1.0,258.84948561799723,"['Activity E', 'Activity F']",{},{}
161,Activity F,2023-11-28 13:58:41.911619,2023-11-28 13:58:41.911619,2023-11-28 14:00:07.905441,R5,R5,2,2,2,2,[],1.0,85.9938221968685,"['Activity E', 'Activity F']",{},{}
162,Activity E,2023-11-28 13:58:47.637118,2023-11-28 13:58:47.637118,2023-11-28 14:00:11.061684,R6,R6,2,2,2,1,[],1.0,83.42456555843722,['Activity E'],{},{}
163,Activity E,2023-11-28 14:00:07.905441,2023-11-28 14:00:07.905441,2023-11-28 14:00:24.004023,R5,R5,2,2,2,2,[],1.0,16.09858260223134,['Activity E'],{},{}
163,Activity F,2023-11-28 14:00:24.004023,2023-11-28 14:00:24.004023,2023-11-28 14:01:15.897336,R5,R5,2,2,2,2,[],1.0,51.8933126838659,"['Activity E', 'Activity F']",{},{}
162,Activity F,2023-11-28 14:00:11.061684,2023-11-28 14:00:11.061684,2023-11-28 14:01:38.408782,R6,R6,2,2,2,1,[],1.0,87.3470982907877,"['Activity E', 'Activity F']",{},{}
164,Activity E,2023-11-28 14:01:15.897336,2023-11-28 14:01:15.897336,2023-11-28 14:02:26.597655,R5,R5,2,2,2,1,[],1.0,70.70031920129885,['Activity E'],{},{}
164,Activity F,2023-11-28 14:02:26.597655,2023-11-28 14:02:26.597655,2023-11-28 14:05:16.898734,R5,R5,2,2,2,1,[],1.0,170.3010789664249,"['Activity E', 'Activity F']",{},{}
166,Activity E,2023-11-28 14:05:16.898734,2023-11-28 14:05:16.898734,2023-11-28 14:06:01.688622,R5,R5,2,2,2,2,[],1.0,44.78988789864931,['Activity E'],{},{}
165,Activity E,2023-11-28 14:01:38.408782,2023-11-28 14:01:38.408782,2023-11-28 14:07:01.191643,R6,R6,2,2,3,2,[],1.0,322.7828615006124,['Activity E'],{},{}
167,Activity E,2023-11-28 14:06:01.688622,2023-11-28 14:06:01.688622,2023-11-28 14:09:18.031611,R5,R5,3,3,4,2,[],1.0,196.34298887739325,['Activity E'],{},{}
167,Activity F,2023-11-28 14:09:18.031611,2023-11-28 14:09:18.031611,2023-11-28 14:09:20.988884,R5,R5,4,4,4,1,[],1.0,2.9572726676786565,"['Activity E', 'Activity F']",{},{}
169,Activity E,2023-11-28 14:09:20.988884,2023-11-28 14:09:20.988884,2023-11-28 14:10:00.414470,R5,R5,4,4,4,2,[],1.0,39.42558585607397,['Activity E'],{},{}
169,Activity F,2023-11-28 14:10:00.414470,2023-11-28 14:10:00.414470,2023-11-28 14:10:14.469148,R5,R5,4,4,4,1,[],1.0,14.054678509117755,"['Activity E', 'Activity F']",{},{}
165,Activity F,2023-11-28 14:10:14.469148,2023-11-28 14:10:14.469148,2023-11-28 14:12:13.436659,R5,R5,3,3,3,1,[],1.0,118.96751107394638,"['Activity E', 'Activity F']",{},{}
166,Activity F,2023-11-28 14:12:13.436659,2023-11-28 14:12:13.436659,2023-11-28 14:12:46.699391,R5,R5,2,2,2,1,[],1.0,33.26273160253329,"['Activity E', 'Activity F']",{},{}
168,Activity E,2023-11-28 14:07:01.191643,2023-11-28 14:07:01.191643,2023-11-28 14:14:07.630826,R6,R6,4,4,2,2,[],1.0,426.43918264863476,['Activity E'],{},{}
171,Activity E,2023-11-28 14:14:07.630826,2023-11-28 14:14:07.630826,2023-11-28 14:15:39.713999,R6,R6,3,3,3,2,[],1.0,92.08317259278343,['Activity E'],{},{}
170,Activity E,2023-11-28 14:12:46.699391,2023-11-28 14:12:46.699391,2023-11-28 14:16:25.730159,R5,R5,2,2,3,2,[],1.0,219.03076847980793,['Activity E'],{},{}
172,Activity E,2023-11-28 14:16:25.730159,2023-11-28 14:16:25.730159,2023-11-28 14:19:02.713436,R5,R5,4,4,4,1,[],1.0,156.9832768397389,['Activity E'],{},{}
172,Activity F,2023-11-28 14:19:02.713436,2023-11-28 14:19:02.713436,2023-11-28 14:20:29.723520,R5,R5,4,4,4,2,[],1.0,87.01008391776594,"['Activity E', 'Activity F']",{},{}
170,Activity F,2023-11-28 14:20:29.723520,2023-11-28 14:20:29.723520,2023-11-28 14:24:52.418990,R5,R5,3,3,3,2,[],1.0,262.6954699091697,"['Activity E', 'Activity F']",{},{}
173,Activity E,2023-11-28 14:24:52.418990,2023-11-28 14:24:52.418990,2023-11-28 14:25:40.405553,R5,R5,3,3,3,1,[],1.0,47.98656268091483,['Activity E'],{},{}
173,Activity F,2023-11-28 14:25:40.405553,2023-11-28 14:25:40.405553,2023-11-28 14:26:46.637723,R5,R5,3,3,3,2,[],1.0,66.23217031410749,"['Activity E', 'Activity F']",{},{}
168,Activity F,2023-11-28 14:26:46.637723,2023-11-28 14:26:46.637723,2023-11-28 14:27:23.859404,R5,R5,2,2,2,2,[],1.0,37.22168066391412,"['Activity E', 'Activity F']",{},{}
171,Activity F,2023-11-28 14:15:39.713999,2023-11-28 14:15:39.713999,2023-11-28 14:27:46.356087,R6,R6,3,3,2,1,[],1.0,726.642088616906,"['Activity E', 'Activity F']",{},{}
175,Activity E,2023-11-28 14:27:46.356087,2023-11-28 14:27:46.356087,2023-11-28 14:29:46.657952,R6,R6,2,2,2,2,[],1.0,120.3018644574203,['Activity E'],{},{}
174,Activity E,2023-11-28 14:27:23.859404,2023-11-28 14:27:23.859404,2023-11-28 14:30:06.071666,R5,R5,2,2,2,1,[],1.0,162.21226257191523,['Activity E'],{},{}
176,Activity E,2023-11-28 14:30:06.071666,2023-11-28 14:30:06.071666,2023-11-28 14:30:47.058831,R5,R5,3,3,3,1,[],1.0,40.98716464177951,['Activity E'],{},{}
176,Activity F,2023-11-28 14:30:47.058831,2023-11-28 14:30:47.058831,2023-11-28 14:31:15.072928,R5,R5,3,3,3,2,[],1.0,28.0140974570618,"['Activity E', 'Activity F']",{},{}
175,Activity F,2023-11-28 14:29:46.657952,2023-11-28 14:29:46.657952,2023-11-28 14:33:07.013558,R6,R6,2,2,2,1,[],1.0,200.35560621014451,"['Activity E', 'Activity F']",{},{}
174,Activity F,2023-11-28 14:31:15.072928,2023-11-28 14:31:15.072928,2023-11-28 14:34:15.072017,R5,R5,2,2,2,2,[],1.0,179.99908915863213,"['Activity E', 'Activity F']",{},{}
177,Activity E,2023-11-28 14:33:07.013558,2023-11-28 14:33:07.013558,2023-11-28 14:34:19.496905,R6,R6,2,2,2,1,[],1.0,72.4833469692541,['Activity E'],{},{}
178,Activity E,2023-11-28 14:34:15.072017,2023-11-28 14:34:15.072017,2023-11-28 14:34:42.105388,R5,R5,2,2,2,2,[],1.0,27.033370220855186,['Activity E'],{},{}
177,Activity F,2023-11-28 14:34:19.496905,2023-11-28 14:34:19.496905,2023-11-28 14:35:36.666214,R6,R6,2,2,3,1,[],1.0,77.16930946003633,"['Activity E', 'Activity F']",{},{}
179,Activity E,2023-11-28 14:34:42.105388,2023-11-28 14:34:42.105388,2023-11-28 14:35:51.533335,R5,R5,3,3,2,1,[],1.0,69.42794761724977,['Activity E'],{},{}
179,Activity F,2023-11-28 14:35:51.533335,2023-11-28 14:35:51.533335,2023-11-28 14:36:01.370151,R5,R5,2,2,2,2,[],1.0,9.836816163025688,"['Activity E', 'Activity F']",{},{}
180,Activity E,2023-11-28 14:36:01.370151,2023-11-28 14:36:01.370151,2023-11-28 14:36:49.319494,R5,R5,2,2,2,1,[],1.0,47.94934277687684,['Activity E'],{},{}
180,Activity F,2023-11-28 14:36:49.319494,2023-11-28 14:36:49.319494,2023-11-28 14:39:31.200569,R5,R5,2,2,2,2,[],1.0,161.8810744094855,"['Activity E', 'Activity F']",{},{}
181,Activity E,2023-11-28 14:39:31.200569,2023-11-28 14:39:31.200569,2023-11-28 14:39:38.129887,R5,R5,2,2,2,1,[],1.0,6.929318247048399,['Activity E'],{},{}
181,Activity F,2023-11-28 14:39:38.129887,2023-11-28 14:39:38.129887,2023-11-28 14:40:15.811928,R5,R5,2,2,2,2,[],1.0,37.682040824118495,"['Activity E', 'Activity F']",{},{}
182,Activity E,2023-11-28 14:40:15.811928,2023-11-28 14:40:15.811928,2023-11-28 14:42:25.764287,R5,R5,2,2,2,1,[],1.0,129.9523595608012,['Activity E'],{},{}
182,Activity F,2023-11-28 14:42:25.764287,2023-11-28 14:42:25.764287,2023-11-28 14:42:32.260663,R5,R5,2,2,2,2,[],1.0,6.496375811248415,"['Activity E', 'Activity F']",{},{}
183,Activity E,2023-11-28 14:42:32.260663,2023-11-28 14:42:32.260663,2023-11-28 14:44:31.100316,R5,R5,2,2,2,1,[],1.0,118.8396533581774,['Activity E'],{},{}
183,Activity F,2023-11-28 14:44:31.100316,2023-11-28 14:44:31.100316,2023-11-28 14:45:47.953795,R5,R5,2,2,2,2,[],1.0,76.85347854309649,"['Activity E', 'Activity F']",{},{}
184,Activity E,2023-11-28 14:45:47.953795,2023-11-28 14:45:47.953795,2023-11-28 14:46:23.501830,R5,R5,2,2,2,1,[],1.0,35.54803506308722,['Activity E'],{},{}
184,Activity F,2023-11-28 14:46:23.501830,2023-11-28 14:46:23.501830,2023-11-28 14:46:29.319351,R5,R5,2,2,2,2,[],1.0,5.817520941252516,"['Activity E', 'Activity F']",{},{}
178,Activity F,2023-11-28 14:35:36.666214,2023-11-28 14:35:36.666214,2023-11-28 14:47:16.726746,R6,R6,2,2,2,1,[],1.0,700.0605316405988,"['Activity E', 'Activity F']",{},{}
186,Activity E,2023-11-28 14:47:16.726746,2023-11-28 14:47:16.726746,2023-11-28 14:47:29.086894,R6,R6,2,2,2,2,[],1.0,12.36014790406989,['Activity E'],{},{}
187,Activity E,2023-11-28 14:47:29.086894,2023-11-28 14:47:29.086894,2023-11-28 14:47:40.047632,R6,R6,3,3,3,2,[],1.0,10.960738481521688,['Activity E'],{},{}
185,Activity E,2023-11-28 14:46:29.319351,2023-11-28 14:46:29.319351,2023-11-28 14:48:23.292226,R5,R5,2,2,3,1,[],1.0,113.97287533610962,['Activity E'],{},{}
185,Activity F,2023-11-28 14:48:23.292226,2023-11-28 14:48:23.292226,2023-11-28 14:49:03.863963,R5,R5,3,3,3,2,[],1.0,40.57173681794816,"['Activity E', 'Activity F']",{},{}
187,Activity F,2023-11-28 14:47:40.047632,2023-11-28 14:47:40.047632,2023-11-28 14:49:52.895351,R6,R6,3,3,2,1,[],1.0,132.84771865628898,"['Activity E', 'Activity F']",{},{}
186,Activity F,2023-11-28 14:49:03.863963,2023-11-28 14:49:03.863963,2023-11-28 14:51:08.678674,R5,R5,2,2,2,2,[],1.0,124.81471070599243,"['Activity E', 'Activity F']",{},{}
188,Activity E,2023-11-28 14:49:52.895351,2023-11-28 14:49:52.895351,2023-11-28 14:53:23.464634,R6,R6,2,2,2,1,[],1.0,210.56928298482404,['Activity E'],{},{}
189,Activity E,2023-11-28 14:51:08.678674,2023-11-28 14:51:08.678674,2023-11-28 14:53:33.660199,R5,R5,2,2,3,2,[],1.0,144.98152498433473,['Activity E'],{},{}
189,Activity F,2023-11-28 14:53:33.660199,2023-11-28 14:53:33.660199,2023-11-28 14:54:35.820656,R5,R5,3,3,3,1,[],1.0,62.16045764929024,"['Activity E', 'Activity F']",{},{}
188,Activity F,2023-11-28 14:54:35.820656,2023-11-28 14:54:35.820656,2023-11-28 14:54:43.391336,R5,R5,2,2,2,1,[],1.0,7.5706797953144225,"['Activity E', 'Activity F']",{},{}
191,Activity E,2023-11-28 14:54:43.391336,2023-11-28 14:54:43.391336,2023-11-28 14:54:51.871649,R5,R5,2,2,2,2,[],1.0,8.480312411096547,['Activity E'],{},{}
191,Activity F,2023-11-28 14:54:51.871649,2023-11-28 14:54:51.871649,2023-11-28 14:54:52.592912,R5,R5,2,2,2,1,[],1.0,0.7212629910118709,"['Activity E', 'Activity F']",{},{}
190,Activity E,2023-11-28 14:53:23.464634,2023-11-28 14:53:23.464634,2023-11-28 14:54:54.798238,R6,R6,3,3,2,2,[],1.0,91.33360383145381,['Activity E'],{},{}
192,Activity E,2023-11-28 14:54:52.592912,2023-11-28 14:54:52.592912,2023-11-28 14:55:45.446327,R5,R5,2,2,3,2,[],1.0,52.853415031933565,['Activity E'],{},{}
192,Activity F,2023-11-28 14:55:45.446327,2023-11-28 14:55:45.446327,2023-11-28 14:56:04.953774,R5,R5,3,3,3,1,[],1.0,19.507447088471544,"['Activity E', 'Activity F']",{},{}
193,Activity E,2023-11-28 14:54:54.798238,2023-11-28 14:54:54.798238,2023-11-28 14:56:37.938273,R6,R6,3,3,2,2,[],1.0,103.1400351440484,['Activity E'],{},{}
190,Activity F,2023-11-28 14:56:04.953774,2023-11-28 14:56:04.953774,2023-11-28 14:58:15.256574,R5,R5,2,2,3,1,[],1.0,130.3027999961397,"['Activity E', 'Activity F']",{},{}
193,Activity F,2023-11-28 14:58:15.256574,2023-11-28 14:58:15.256574,2023-11-28 14:58:33.218513,R5,R5,2,2,2,1,[],1.0,17.961938926379002,"['Activity E', 'Activity F']",{},{}
195,Activity E,2023-11-28 14:58:33.218513,2023-11-28 14:58:33.218513,2023-11-28 14:58:38.414952,R5,R5,2,2,2,2,[],1.0,5.196439291442046,['Activity E'],{},{}
195,Activity F,2023-11-28 14:58:38.414952,2023-11-28 14:58:38.414952,2023-11-28 14:58:52.167602,R5,R5,2,2,2,1,[],1.0,13.752649932778553,"['Activity E', 'Activity F']",{},{}
194,Activity E,2023-11-28 14:56:37.938273,2023-11-28 14:56:37.938273,2023-11-28 14:59:05.469019,R6,R6,3,3,2,1,[],1.0,147.5307464327113,['Activity E'],{},{}
196,Activity E,2023-11-28 14:58:52.167602,2023-11-28 14:58:52.167602,2023-11-28 15:02:15.670422,R5,R5,2,2,2,2,[],1.0,203.5028205432152,['Activity E'],{},{}
196,Activity F,2023-11-28 15:02:15.670422,2023-11-28 15:02:15.670422,2023-11-28 15:04:16.265096,R5,R5,2,2,2,2,[],1.0,120.59467340312737,"['Activity E', 'Activity F']",{},{}
197,Activity E,2023-11-28 15:04:16.265096,2023-11-28 15:04:16.265096,2023-11-28 15:04:36.377818,R5,R5,2,2,2,1,[],1.0,20.11272258489764,['Activity E'],{},{}
194,Activity F,2023-11-28 14:59:05.469019,2023-11-28 14:59:05.469019,2023-11-28 15:05:56.546795,R6,R6,2,2,3,1,[],1.0,411.07777570222447,"['Activity E', 'Activity F']",{},{}
198,Activity E,2023-11-28 15:04:36.377818,2023-11-28 15:04:36.377818,2023-11-28 15:06:19.256326,R5,R5,3,3,3,1,[],1.0,102.87850789092793,['Activity E'],{},{}
198,Activity F,2023-11-28 15:06:19.256326,2023-11-28 15:06:19.256326,2023-11-28 15:08:19.346468,R5,R5,3,3,3,1,[],1.0,120.09014156723002,"['Activity E', 'Activity F']",{},{}
199,Activity E,2023-11-28 15:05:56.546795,2023-11-28 15:05:56.546795,2023-11-28 15:09:10.191191,R6,R6,3,3,2,2,[],1.0,193.6443956167563,['Activity E'],{},{}
199,Activity F,2023-11-28 15:09:10.191191,2023-11-28 15:09:10.191191,2023-11-28 15:09:57.106945,R6,R6,2,2,2,2,[],1.0,46.91575384437626,"['Activity E', 'Activity F']",{},{}
200,Activity E,2023-11-28 15:09:57.106945,2023-11-28 15:09:57.106945,2023-11-28 15:10:38.734415,R6,R6,2,2,2,1,[],1.0,41.62747033730225,['Activity E'],{},{}
197,Activity F,2023-11-28 15:08:19.346468,2023-11-28 15:08:19.346468,2023-11-28 15:10:43.454462,R5,R5,2,2,3,1,[],1.0,144.10799446018427,"['Activity E', 'Activity F']",{},{}
201,Activity E,2023-11-28 15:10:38.734415,2023-11-28 15:10:38.734415,2023-11-28 15:10:49.403779,R6,R6,3,3,2,1,[],1.0,10.669363693701776,['Activity E'],{},{}
200,Activity F,2023-11-28 15:10:43.454462,2023-11-28 15:10:43.454462,2023-11-28 15:11:44.157348,R5,R5,2,2,2,1,[],1.0,60.70288594120997,"['Activity E', 'Activity F']",{},{}
201,Activity F,2023-11-28 15:10:49.403779,2023-11-28 15:10:49.403779,2023-11-28 15:12:17.329425,R6,R6,2,2,2,2,[],1.0,87.92564635426595,"['Activity E', 'Activity F']",{},{}
202,Activity E,2023-11-28 15:11:44.157348,2023-11-28 15:11:44.157348,2023-11-28 15:12:21.082820,R5,R5,2,2,2,1,[],1.0,36.92547168036077,['Activity E'],{},{}
202,Activity F,2023-11-28 15:12:21.082820,2023-11-28 15:12:21.082820,2023-11-28 15:12:36.169464,R5,R5,2,2,2,1,[],1.0,15.08664384467305,"['Activity E', 'Activity F']",{},{}
203,Activity E,2023-11-28 15:12:17.329425,2023-11-28 15:12:17.329425,2023-11-28 15:14:15.897627,R6,R6,2,2,2,2,[],1.0,118.56820231771307,['Activity E'],{},{}
204,Activity E,2023-11-28 15:12:36.169464,2023-11-28 15:12:36.169464,2023-11-28 15:14:53.888451,R5,R5,2,2,3,2,[],1.0,137.71898748054346,['Activity E'],{},{}
204,Activity F,2023-11-28 15:14:53.888451,2023-11-28 15:14:53.888451,2023-11-28 15:15:41.180709,R5,R5,3,3,3,1,[],1.0,47.29225784757647,"['Activity E', 'Activity F']",{},{}
205,Activity E,2023-11-28 15:14:15.897627,2023-11-28 15:14:15.897627,2023-11-28 15:15:55.992035,R6,R6,3,3,2,2,[],1.0,100.09440748786066,['Activity E'],{},{}
203,Activity F,2023-11-28 15:15:41.180709,2023-11-28 15:15:41.180709,2023-11-28 15:16:07.729911,R5,R5,2,2,2,1,[],1.0,26.549201471523723,"['Activity E', 'Activity F']",{},{}
206,Activity E,2023-11-28 15:16:07.729911,2023-11-28 15:16:07.729911,2023-11-28 15:17:17.216798,R5,R5,2,2,2,1,[],1.0,69.48688707630757,['Activity E'],{},{}
206,Activity F,2023-11-28 15:17:17.216798,2023-11-28 15:17:17.216798,2023-11-28 15:18:54.922876,R5,R5,2,2,2,2,[],1.0,97.70607816186539,"['Activity E', 'Activity F']",{},{}
205,Activity F,2023-11-28 15:15:55.992035,2023-11-28 15:15:55.992035,2023-11-28 15:18:59.727804,R6,R6,2,2,2,2,[],1.0,183.73576875384322,"['Activity E', 'Activity F']",{},{}
207,Activity E,2023-11-28 15:18:54.922876,2023-11-28 15:18:54.922876,2023-11-28 15:19:11.654258,R5,R5,2,2,2,1,[],1.0,16.731381762070836,['Activity E'],{},{}
207,Activity F,2023-11-28 15:19:11.654258,2023-11-28 15:19:11.654258,2023-11-28 15:19:31.817111,R5,R5,2,2,2,1,[],1.0,20.16285320889064,"['Activity E', 'Activity F']",{},{}
